stock_symbol,stock_name
087932,開發金統一0B購01
088160,鴻海元大09購13  
088234,精英國票0A購03  
088251,鼎炫國票0A購01  
088279,國巨群益09購02  
088381,臺股指國票0A購11
088315,惠特凱基09購02  
088443,同欣電凱基09購03
088447,為升統一0B購03  
075288,元大金凱基06購01
075396,聚陽統一06購01  
075198,台郡元大05購01  
075240,欣興統一06購04  
075157,玉晶光元大07購04
076145,潤泰全凱基05購01
074800,嘉晶統一04購01  
074721,華邦電國票05購03
074881,南帝國票05購02  
075052,欣興統一07購01  
076914,為升統一07購01  
076140,台塑凱基05購01  
075137,景碩永豐05購01  
074423,世紀鋼元大07購03
074473,國揚永豐04購02  
074533,南亞科元大05購01
074639,亞聚國票05購01  
078468,旺宏統一08購01  
078389,聯電富邦07購01  
078206,台表科元大07購02
078349,群創凱基09購03  
078352,彩晶凱基07購01  
079069,全新富邦06購01  
079101,可成日盛06購01  
079103,力麗凱基06購01  
079119,嘉晶凱基06購01  
079243,金像電元大06購04
079225,信邦凱基06購01  
079155,華新科元大08購01
078787,聯發科日盛07購01
078771,聯電群益08購01  
079618,泰山永豐06購01  
079696,瑞軒國票07購01  
079565,台玻國票07購01  
079566,永豐餘國票07購02
079349,儒鴻凱基06購01  
079378,鴻海元大09購02  
077023,亞光凱基05購02  
073477,玉晶光元大07購01
073488,華城統一07購01  
077188,漢唐永豐05購02  
073610,嘉晶國票05購01  
073927,欣興元大06購01  
077176,上銀富邦07購01  
073924,聯陽元大04購03  
076928,欣興元富05購07  
074099,樺漢永豐04購01  
073967,大立光富邦08購02
075681,T50反1兆豐08購01
075727,玉晶光元大08購01
076591,國巨兆豐06購03  
075609,義隆凱基05購02  
075576,光磊國票06購01  
076527,友訊元大06購01  
076567,嘉聯益富邦06購02
076096,百和凱基05購01  
077587,聯電統一08購01  
077493,SGBR2X中信08購01
077496,景碩中信05購01  
077426,中興電富邦05購01
077457,國巨國票05購05  
077275,漢唐統一07購01  
077290,燿華元富05購01  
077839,台積電元大06購10
077888,華新科國票08購02
077639,國揚國票07購01  
077656,台表科統一06購01
077741,旺宏永豐06購01  
077688,惠特凱基06購01  
077936,彩晶群益09購02  
073065,台勝科凱基06購01
076804,國泰金國票06購01
076752,惠特凱基05購02  
074236,台積電凱基04購16
080410,大聯大元大09購01
080563,訊芯富邦07購01  
079904,申豐國票07購02  
080081,強茂元大07購03  
082317,岱宇統一09購02  
082344,乙盛元富08購01  
082364,嘉聯益中信07購01
082408,精成科凱基07購01
082555,美指2X統一09購01
082538,凌陽凱基08購01  
082576,同欣電統一09購01
082853,嘉聯益國票08購02
082977,億光元大08購01  
083007,國巨凱基07購07  
082915,緯穎群益07購03  
082946,鴻海元富0A購05  
082786,華碩元富07購01  
082758,友達統一09購02  
082640,大立光富邦09購01
083473,大立光統一09購09
083674,國巨統一09購13  
083632,可成凱基07購02  
083725,上緯控元大09購02
083818,元金2X凱基0B購01
083835,緯穎凱基0A購01  
083286,億光元大07購04  
083318,同欣電元大07購06
083328,鴻海統一09購09  
083367,聯電國票09購01  
083442,健策凱基07購02  
083146,潤泰新凱基08購02
083186,友達國票09購01  
083208,凱美統一07購01  
083234,彩晶中信07購01  
083218,樺漢統一09購01  
083089,鴻海元大07購18  
083048,滬深2X兆豐08購01
083057,滬深2X永豐07購02
080730,華邦電兆豐07購03
080726,聯詠群益07購03  
080601,群創統一08購03  
080640,鴻海元大06購19  
080687,緯穎富邦08購01  
080665,長華元大06購02  
080935,華新群益08購01  
080845,長榮元富0B購02  
080860,裕隆統一08購01  
080857,華夏統一08購01  
080912,長榮凱基0A購01  
081401,愛普兆豐07購01  
081357,億光凱基08購01  
081279,友訊統一09購01  
081318,致伸元大07購01  
081322,啟碁元大07購02  
081088,欣興中信08購01  
081204,信邦元大07購01  
081211,晶碩元大07購01  
081133,南紡凱基07購01  
081852,明泰永豐07購01  
081967,鴻海元大07購10  
081969,國巨元大07購13  
081920,貿聯凱基07購01  
082140,貿聯統一09購02  
081669,鴻海富邦07購03  
081637,臻鼎元大07購03  
081605,華邦電元大07購11
084401,台積電國票07購13
084353,可成元大07購06  
084477,精英凱基0B購01  
084490,強茂凱基08購02  
084567,凌陽國票08購02  
084629,義隆凱基08購03  
084269,大立光國票08購04
084274,貿聯國票08購02  
084227,台表科元大07購05
084301,鴻海日盛0C購01  
084182,世紀鋼凱基08購06
084191,台達電元大07購14
084103,緯穎元大07購06  
084113,鴻海群益08購11  
083984,國巨群益08購12  
083982,鴻海群益08購10  
083933,欣興中信07購01  
084013,台積電統一09購14
084074,鴻海元大07購29  
084079,廣宇元大07購07  
084100,和碩元大07購04  
089434,台積電群益0C購04
089467,義隆國票0B購01  
089481,聯發科富邦0A購04
089475,新唐國票0A購02  
089527,臻鼎元大0B購01  
089363,長榮航元大0C購01
089311,長榮國票0A購04  
089315,群創國票0A購03  
089328,群創富邦09購04  
089582,智原永豐09購01  
089698,滬深2X元富09購13
089919,美利達凱基0B購01
089771,仁寶凱基0B購01  
089826,臺指反元大11購01
089824,T50反1元大11購01
089020,智易元大0C購01  
089010,大立光元大09購22
089106,東鋼國票0A購02  
089043,凌陽群益0A購01  
089061,乙盛永豐09購03  
089203,瑞儀凱基0A購01  
089177,上証2X凱基0B購02
088462,中興電元富0B購01
088556,A50正2凱基0B購02
088593,矽格統一0B購01  
088587,南亞科統一0B購03
088625,界霖永豐09購02  
088772,臻鼎兆豐0A購01  
088773,瑞儀兆豐0A購01  
088701,佳世達國泰0B購01
8011,台通            
6442,光聖            
6205,詮欣            
089948,群創富邦0B購02  
2836A,高雄銀甲特      
9935,慶豐富          
030111,群創永豐0A購02  
030081,拓凱群益0C購01  
031292,祥碩元富0A購01  
031258,群創群益14購02  
030816,中鋼構國泰0C購02
030757,安集元大0A購02  
030911,聯陽凱基0B購01  
030828,國巨中信0B購03  
03538P,景碩元富08售02  
071042,貿聯元富09購01  
070857,為升統一04購01  
06675P,長榮群益0B售02  
068171,T50反1中信05購02
088265,達欣工永豐09購01
087768,國巨中信09購02  
087442,長華元富09購01  
087325,晶豪科永豐09購02
087349,申豐凱基0A購01  
086365,義隆康和09購01  
086170,景碩元大09購01  
085892,聯發科國票09購06
085793,大立光元大0C購04
085506,乙盛凱基08購02  
085217,友達國票0A購01  
080594,和大統一08購01  
080414,茂林元大07購01  
078179,世芯兆豐07購01  
073353,滬深2X元大05購01
078786,聯發科日盛06購01
078424,聯電群益07購01  
076826,金像電永豐05購02
075249,大亞元富08購01  
084146,聯發科永豐08購01
084166,台積電凱基09購08
084453,義隆永豐08購01  
082172,鈺齊中信07購01  
081252,材料國票08購01  
081010,復盛永豐07購01  
080658,欣興元大06購07  
083068,台積電康和09購01
083369,鴻海國票08購04  
082692,力山凱基08購01  
082522,鴻海群益09購03  
082383,華碩兆豐07購01  
2497,怡利電          
2425,承啟            
2433,互盛電          
089947,晶技富邦0B購01  
1413,宏洲            
088514,訊芯元大09購01  
089036,群創兆豐09購03  
088878,台灣50凱基0B購02
088910,群創群益0A購01  
089884,鴻海日盛0B購01  
089843,燿華元大09購01  
1760,寶齡富錦        
2207,和泰車          
05794P,台灣50元大07售12
05760P,國巨凱基08售05  
06695P,南電凱基0A售04  
06495P,晶豪科凱基09售04
069922,欣興凱基05購01  
04271P,台灣50中信08售01
030071,鴻海群益0C購05  
030118,台灣50凱基0C購02
00688L,國泰20年美債正2 
031049,大成鋼元大0A購06
085433,晶豪科統一0A購02
085437,創意統一0A購02  
085307,瑞昱元大08購03  
084793,力山群益09購01  
085083,盛群永豐08購01  
085869,景碩台新08購01  
085549,國巨群益08購13  
085655,金像電統一0A購02
086169,景碩元大08購02  
086554,亞光元大0B購01  
086508,奇鋐麥證09購01  
086666,惠特國票0A購01  
086964,欣陸永豐09購01  
087106,旺宏元大09購06  
087099,鴻海元大11購01  
087973,為升凱基09購02  
076891,欣陸元大05購01  
078523,華邦電凱基07購01
078598,旭富元大06購01  
078333,聯電凱基08購02  
078359,旺宏元大07購01  
078876,國巨元大07購05  
078661,鴻海元大06購09  
079054,精成科元大06購03
079370,中石化元大08購02
076118,宏達電永豐05購01
074281,台積電群益05購05
077316,聯電永豐05購07  
077504,瑞儀兆豐06購01  
080371,力麗永豐06購01  
080409,貿聯元大08購01  
080058,SP黃豆元大08購02
079794,南港凱基06購01  
082418,偉詮電永豐07購01
082410,愛普凱基07購03  
082509,光磊兆豐07購01  
082717,愛普凱基0A購01  
082872,國巨兆豐08購02  
083744,奇鋐國票08購02  
082119,南電群益08購01  
082095,儒鴻群益07購02  
081993,正文元大07購02  
081984,強茂元大0A購01  
081833,新興凱基09購01  
084220,日月光元大07購13
084295,聯電兆豐08購03  
1558,伸興            
6743,安普新          
6598,ABC-KY          
1702,南僑            
030339,台積電群益0C購07
031031,京元電凱基0A購01
031207,東鋼凱基0B購04  
06484P,滬深2X元大09售07
06404P,南亞科元富08售04
06706P,長榮元大09售06  
05802P,台積電群益07售08
05853P,華邦電凱基07售06
05234P,T50正2中信0C售01
088155,台聚元大0A購02  
087347,貿聯凱基0B購01  
087218,信邦凱基09購01  
086999,智伸科國票0A購02
086883,聯詠日盛0A購01  
086776,樺漢凱基09購03  
086060,南亞科統一09購04
085000,台積電永豐08購05
084900,鴻海元富0B購02  
084952,華碩凱基09購02  
084842,聯發科元富0B購03
080041,聯電永豐06購05  
080477,新纖元大06購01  
077667,聚陽凱基06購01  
077882,京元電麥證06購01
077946,南電統一0A購01  
077079,漢唐元富05購01  
079468,聯發科中信0A購02
079737,華新科統一06購03
079062,台灣大國票06購01
084032,精英元富07購01  
081846,鴻海永豐07購01  
080699,旺宏凱基08購01  
080758,喬山元大06購03  
080800,旺宏凱基07購03  
083626,旺宏凱基07購05  
083440,大立光凱基0B購01
082867,日月光中信07購02
082411,鴻海麥證07購05  
1531,高林股          
1503,士電            
2888A,新光金甲特      
3543,州巧            
089664,國喬元大09購05  
089478,旺宏富邦0B購01  
088963,聯詠國票0A購03  
05398P,聯發科元大06售11
05840P,臺股指元大0A售02
069940,欣興元富08購05  
030360,健和興群益0A購01
031245,友達群益0A購04  
031247,長榮群益11購03  
030558,南亞科統一0C購02
030848,晶技兆豐0B購02  
030766,凌陽康和11購01  
030578,中鴻元富0A購01  
00700,富邦恒生國企    
030146,眾達凱基12購01  
030051,景碩元大0A購03  
084923,台積電元大08購18
085141,美利達元富08購02
086136,申豐群益08購02  
086207,同欣電凱基08購05
085554,友達群益08購04  
085547,台達化群益09購01
086431,鴻海第一13購01  
087343,晶豪科凱基09購03
087732,鴻海元富0C購05  
087569,富邦金國泰0B購01
087996,聯發科群益09購05
079734,台積電統一07購07
079678,華晶科元大06購02
079549,聯發科群益07購01
079426,中鋼統一08購01  
079337,聯發科麥證06購03
078239,達麗元富0C購01  
076894,台表科元大05購05
076193,欣興元富05購06  
077032,欣陸凱基05購02  
076531,美食元大05購02  
077471,聯發科國票08購05
077459,國巨國票06購02  
077246,旺宏元大05購04  
082751,中興電統一09購03
082710,華晶科凱基08購01
082699,華邦電凱基08購03
083273,聯電元大07購14  
083025,同欣電凱基09購01
083030,鴻海中信09購05  
083613,日月光日盛07購02
083665,為升統一09購02  
083503,台達電元大07購09
081050,台肥國票08購01  
081502,台勝科凱基07購01
081695,和碩群益07購01  
088961,長榮航國票0B購03
089137,華碩元大09購05  
088628,松翰永豐09購03  
088675,康舒元大09購01  
089483,長榮航富邦09購01
089449,台積電統一0C購06
089393,南紡凱基12購01  
089254,奇力新統一0B購03
089264,南電統一0A購10  
089689,萬海元大0C購01  
3416,融程電          
2923,鼎固-KY         
1232,大統益          
030247,超豐永豐0A購01  
030326,大立光麥證0C購02
031123,友達統一0C購01  
031116,緯穎群益0A購01  
030950,奇力新富邦0C購01
030021,台達電日盛0C購01
030738,全新元大0A購01  
030398,台積電元大0A購08
030396,廣宇元大0A購01  
030465,慧洋中信0A購01  
030462,明基材富邦0C購01
071719,臻鼎元富09購01  
06564P,富邦金元富0C售05
06653P,鴻海元大0C售07  
067389,聯發科元富07購04
06499P,元石油元大09售01
05244P,聯電國票08售01  
076043,台化國票06購01  
088120,聯發科日盛09購01
088072,鴻海統一11購06  
088342,明泰元大09購01  
087601,鴻海中信0C購01  
087624,上証2X凱基09購03
087313,力山永豐09購01  
087294,群創元大0C購05  
087267,嘉聯益國泰0B購01
